Opportunity_ID,Last_Modified_Date_opp_days,Quote_Expiry_Date_opp_days,Planned_Delivery_End-Start,Planned_Delivery_Start_Date_acc_days,Planned_Delivery_Start_Date_opp_days
5995,225,177.0,28.0,222,222
5996,169,52.0,2.0,869,84
5997,169,16.0,11.0,339,26
5998,168,52.0,0.0,405,81
5999,289,6.0,0.0,485,79
6000,289,52.0,0.0,694,83
6001,168,4.0,0.0,858,1
6002,168,4.0,0.0,858,1
6003,168,4.0,0.0,858,1
6004,168,4.0,0.0,858,1
6005,337,272.0,0.0,1004,392
6006,168,52.0,87.0,509,130
6007,168,36.0,31.0,509,130
6008,168,52.0,28.0,471,92
6009,168,52.0,11.0,1528,39
6010,168,4.0,11.0,1514,25
6011,168,22.0,4.0,1481,32
6012,289,52.0,0.0,510,104
6013,168,1.0,11.0,70,-3
6014,168,17.0,16.0,504,11
6015,168,7.0,0.0,53,53
6016,288,129.0,20.0,160,160
6017,168,98.0,16.0,477,113
6018,288,52.0,60.0,451,157
6019,167,82.0,0.0,130,123
6020,167,21.0,11.0,242,115
6021,167,129.0,0.0,1607,117
6022,167,52.0,3.0,1620,130
6023,167,3.0,11.0,620,24
6024,167,3.0,11.0,564,24
6025,167,0.0,1.0,5,5
6026,167,3.0,0.0,903,24
6027,167,52.0,7.0,415,35
6028,167,3.0,0.0,483,35
6029,167,119.0,18.0,999,199
6030,167,52.0,4.0,1500,10
6031,397,3.0,7.0,261,7
6032,174,125.0,17.0,201,200
6033,166,35.0,0.0,1020,86
6034,166,4.0,0.0,918,60
6035,166,29.0,0.0,1495,4
6036,165,14.0,28.0,172,76
6037,164,3.0,29.0,162,4
6038,164,33.0,29.0,162,4
6039,164,33.0,46.0,237,79
6040,212,33.0,60.0,382,34
6041,374,64.0,91.0,396,34
6043,164,125.0,59.0,1581,156
6044,164,94.0,67.0,151,147
6045,164,4.0,4.0,1521,28
6046,164,95.0,24.0,598,101
6047,164,52.0,18.0,812,42
6048,290,8.0,31.0,69,67
6049,290,31.0,8.0,178,176
6050,163,52.0,0.0,366,83
6051,163,7.0,7.0,191,86
6052,163,7.0,0.0,198,93
6053,163,52.0,0.0,198,93
6054,163,8.0,0.0,198,93
6055,163,63.0,0.0,1481,45
6056,197,214.0,16.0,1283,198
6057,163,2.0,0.0,872,10
6058,163,45.0,29.0,1499,184
6059,163,3.0,11.0,403,20
6061,284,17.0,0.0,496,90
6062,300,52.0,0.0,242,138
6063,162,52.0,0.0,103,6
6064,411,304.0,0.0,504,489
6065,283,6.0,0.0,522,110
6066,162,52.0,0.0,150,33
6067,162,52.0,0.0,150,33
6068,162,52.0,0.0,417,63
6069,162,52.0,0.0,187,82
6070,162,0.0,3.0,435,16
6071,162,62.0,22.0,160,160
6072,392,2.0,4.0,531,201
6073,162,1.0,30.0,547,16
6074,162,30.0,4.0,1495,26
6075,161,52.0,0.0,108,46
6076,161,61.0,0.0,1569,131
6077,291,52.0,151.0,305,305
6078,161,4.0,0.0,869,5
6079,391,8.0,11.0,259,18
6080,160,13.0,3.0,1620,123
6081,160,56.0,0.0,173,61
6082,160,13.0,0.0,883,19
6083,475,486.0,0.0,2016,577
6084,160,60.0,0.0,1547,108
6085,160,60.0,0.0,1547,108
6086,160,60.0,0.0,1570,131
6087,160,60.0,0.0,1514,75
6088,160,60.0,0.0,1544,105
6089,160,60.0,0.0,1521,82
6090,160,60.0,0.0,1478,39
6091,160,60.0,0.0,1572,133
6092,160,60.0,0.0,1491,52
6093,160,60.0,0.0,1514,75
6094,160,60.0,0.0,1540,101
6095,160,119.0,0.0,1529,90
6096,332,241.0,0.0,1799,360
6097,332,60.0,0.0,1799,360
6098,160,60.0,0.0,1488,49
6099,160,60.0,0.0,1551,112
6100,160,60.0,0.0,1541,102
6101,160,60.0,0.0,1549,110
6102,160,60.0,0.0,1570,131
6103,160,14.0,4.0,641,94
6104,159,9.0,0.0,125,89
6105,159,13.0,30.0,267,59
6106,157,57.0,0.0,1549,107
6107,343,235.0,28.0,1770,270
6108,255,256.0,28.0,1770,270
6109,157,25.0,29.0,516,58
6110,294,109.0,88.0,685,301
6111,156,25.0,19.0,1439,6
6112,156,56.0,15.0,394,71
6113,156,56.0,14.0,1557,57
6114,156,56.0,60.0,1459,26
6115,156,56.0,182.0,1769,269
6116,269,101.0,5.0,1135,127
6117,132,52.0,90.0,478,184
6118,132,52.0,0.0,57,42
6119,132,62.0,0.0,1106,0
6120,132,62.0,0.0,1106,0
6121,132,32.0,30.0,2,2
6122,132,52.0,28.0,1485,63
6123,157,62.0,0.0,1323,389
6124,132,32.0,15.0,546,17
6125,132,12.0,88.0,341,185
6126,132,32.0,30.0,382,2
6127,132,52.0,11.0,511,80
6128,407,182.0,87.0,890,459
6129,315,203.0,27.0,768,337
6130,201,52.0,18.0,1779,255
6131,132,3.0,0.0,898,5
6132,174,52.0,30.0,180,94
6133,175,52.0,29.0,239,153
6135,132,88.0,7.0,615,86
6136,259,273.0,29.0,851,276
6137,362,84.0,16.0,378,108
6138,362,228.0,39.0,504,234
6139,362,301.0,74.0,560,290
6140,362,343.0,91.0,637,367
6141,132,32.0,0.0,776,44
6142,210,52.0,91.0,674,305
6143,131,52.0,0.0,36,20
6144,214,52.0,0.0,284,268
6146,360,52.0,0.0,370,354
6149,129,52.0,29.0,1620,150
6150,129,52.0,60.0,1318,181
6151,157,179.0,0.0,983,161
6152,129,-249.0,0.0,1592,122
6153,129,-249.0,56.0,945,123
6154,129,-249.0,0.0,972,150
6155,129,-249.0,0.0,1004,182
6156,129,-249.0,0.0,1033,211
6157,129,10.0,0.0,907,11
6158,129,10.0,0.0,907,11
6159,129,10.0,0.0,907,11
6160,129,172.0,4.0,1661,133
6162,191,172.0,4.0,335,105
6164,164,172.0,4.0,1235,105
6165,270,302.0,4.0,1410,280
6166,129,144.0,23.0,98,98
6167,129,172.0,4.0,363,98
6168,279,263.0,5.0,454,189
6169,162,171.0,4.0,1586,98
6171,162,172.0,5.0,1313,105
6172,219,29.0,0.0,1730,260
6174,361,29.0,0.0,1985,515
6175,157,172.0,4.0,1633,105
6176,279,269.0,4.0,1731,203
6177,169,172.0,4.0,423,175
6179,161,171.0,4.0,1512,189
6180,279,263.0,4.0,1547,224
6181,191,172.0,4.0,1272,154
6182,245,263.0,4.0,1363,245
6183,279,262.0,4.0,1396,196
6184,164,165.0,11.0,1696,168
6185,148,52.0,11.0,255,168
6186,129,17.0,52.0,1568,245
6187,240,52.0,29.0,329,242
6188,129,52.0,23.0,213,126
6189,417,52.0,4.0,1857,329
6190,164,52.0,29.0,1678,150
6191,129,88.0,12.0,168,168
6192,129,52.0,30.0,1323,119
6193,128,52.0,27.0,1587,59
6194,128,52.0,58.0,1618,90
6195,387,454.0,0.0,1413,394
6196,128,58.0,0.0,45,45
6197,430,454.0,0.0,1466,447
6198,128,89.0,27.0,121,121
6199,196,28.0,42.0,121,121
6200,128,28.0,4.0,53,53
6201,127,27.0,0.0,1547,75
6202,292,52.0,179.0,795,362
6203,127,27.0,0.0,1547,75
6204,127,27.0,0.0,1554,82
6205,127,57.0,0.0,479,44
6206,127,27.0,365.0,1540,68
6207,127,57.0,0.0,86,86
6208,127,27.0,22.0,200,5
6209,127,14.0,0.0,608,119
6210,230,14.0,0.0,973,484
6211,127,88.0,31.0,103,103
6212,127,16.0,30.0,259,58
6213,352,52.0,18.0,434,300
6214,352,52.0,18.0,434,300
6215,127,27.0,18.0,40,39
6216,174,20.0,0.0,1748,243
6217,173,52.0,364.0,453,453
6218,126,25.0,19.0,1445,99
6219,126,36.0,29.0,1532,147
6220,126,13.0,46.0,1557,102
6221,126,26.0,4.0,1556,25
6222,126,52.0,17.0,1570,39
6223,126,52.0,4.0,1563,32
6224,125,25.0,0.0,1551,77
6225,125,25.0,0.0,1551,77
6226,125,25.0,0.0,1521,47
6227,125,25.0,0.0,1551,77
6228,125,25.0,0.0,1593,119
6229,125,25.0,0.0,1603,129
6230,125,55.0,30.0,77,56
6231,125,0.0,0.0,912,12
6232,125,0.0,0.0,912,12
6233,125,12.0,17.0,1568,122
6234,125,14.0,13.0,577,73
6235,125,55.0,4.0,1549,17
6236,125,7.0,15.0,1542,10
6237,250,52.0,59.0,300,207
6238,123,5.0,30.0,118,23
6239,122,52.0,46.0,1661,126
6240,352,4.0,4.0,308,28
6241,352,4.0,11.0,287,7
6242,352,4.0,11.0,287,7
6243,352,4.0,4.0,355,56
6247,121,21.0,0.0,1551,73
6248,121,2.0,0.0,912,8
6249,121,2.0,0.0,912,8
6250,121,6.0,0.0,918,14
6251,121,2.0,0.0,918,14
6252,121,2.0,0.0,918,14
6253,121,20.0,15.0,447,36
6254,209,52.0,18.0,270,244
6255,121,17.0,4.0,152,55
6256,121,21.0,15.0,21,21
6257,335,21.0,16.0,471,5
6258,120,31.0,0.0,1627,90
6259,120,31.0,0.0,1634,97
6260,120,31.0,0.0,1620,83
6261,120,31.0,0.0,1669,132
6262,120,31.0,0.0,1676,139
6263,120,31.0,0.0,1683,146
6264,120,31.0,0.0,1669,132
6265,120,31.0,0.0,1676,139
6266,142,31.0,0.0,1683,146
6267,120,31.0,0.0,1620,83
6268,120,31.0,0.0,1630,93
6269,120,31.0,0.0,1620,83
6270,120,31.0,0.0,1633,96
6271,120,31.0,0.0,1635,98
6272,120,31.0,0.0,1633,96
6273,120,31.0,0.0,1690,153
6274,120,31.0,0.0,1678,141
6275,120,31.0,0.0,1683,146
6276,120,50.0,7.0,960,84
6279,191,52.0,18.0,552,243
6280,120,50.0,0.0,110,110
6281,188,20.0,58.0,373,113
6282,120,7.0,36.0,240,14
6283,119,0.0,0.0,912,6
6284,119,0.0,0.0,927,21
6285,119,4.0,2.0,447,20
6286,119,0.0,0.0,927,21
6287,263,210.0,45.0,1171,262
6288,235,52.0,25.0,511,246
6289,119,80.0,0.0,1540,60
6290,119,80.0,0.0,1549,69
6291,235,52.0,0.0,886,414
6292,119,80.0,0.0,1539,59
6293,119,49.0,11.0,1647,109
6294,152,71.0,23.0,753,88
6295,152,71.0,16.0,760,95
6296,118,52.0,0.0,1323,0
6299,118,-105.0,35.0,1477,41
6300,118,52.0,28.0,1587,49
6301,187,52.0,18.0,1779,241
6302,238,47.0,0.0,432,65
6303,117,11.0,0.0,867,17
6304,232,52.0,0.0,856,381
6305,232,52.0,0.0,713,381
6306,232,52.0,15.0,544,212
6307,309,52.0,11.0,1904,431
6308,184,16.0,31.0,593,16
6309,330,320.0,14.0,351,351
6310,115,52.0,0.0,131,23
6311,325,0.0,0.0,409,14
6312,115,0.0,0.0,961,51
6313,115,0.0,0.0,1001,91
6314,115,9.0,29.0,16,16
6316,115,45.0,30.0,77,77
6317,115,1.0,0.0,918,8
6318,115,52.0,16.0,1633,91
6319,115,14.0,18.0,1652,175
6320,284,272.0,16.0,272,272
6321,115,30.0,18.0,109,98
6322,115,52.0,6.0,192,39
6323,114,8.0,0.0,1549,6
6324,114,8.0,0.0,1549,6
6325,114,8.0,0.0,13,13
6326,185,52.0,242.0,482,167
6327,114,14.0,0.0,892,55
6328,114,14.0,0.0,892,55
6329,114,14.0,0.0,1500,15
6330,114,52.0,4.0,1158,34
6331,114,52.0,4.0,1165,41
6332,114,52.0,11.0,1165,41
6333,114,52.0,25.0,1172,48
6334,114,52.0,4.0,1193,69
6335,114,21.0,15.0,1394,36
6336,114,72.0,0.0,439,92
6337,114,17.0,18.0,1556,13
6338,114,52.0,18.0,1556,13
6339,114,7.0,11.0,1570,27
6340,114,7.0,11.0,620,27
6341,139,13.0,0.0,1356,174
6342,294,347.0,0.0,1511,329
6343,113,52.0,57.0,1592,106
6344,113,13.0,0.0,1519,33
6345,113,13.0,0.0,1540,54
6346,266,226.0,16.0,687,209
6347,113,28.0,135.0,895,301
6348,112,52.0,20.0,53,53
6349,112,30.0,0.0,204,22
6350,112,0.0,0.0,919,6
6351,112,52.0,27.0,1587,43
6352,112,1.0,0.0,920,7
6353,112,1.0,0.0,920,7
6354,111,11.0,31.0,41,41
6355,111,0.0,0.0,921,7
6356,111,0.0,0.0,927,13
6357,111,0.0,0.0,940,26
6358,111,41.0,31.0,41,41
6359,111,70.0,0.0,1062,26
6360,150,63.0,30.0,1619,73
6361,139,161.0,16.0,1719,173
6362,150,41.0,23.0,1654,108
6363,111,41.0,30.0,591,73
6364,108,67.0,0.0,1088,49
6365,108,38.0,0.0,56,56
6366,108,0.0,0.0,788,64
6367,108,52.0,30.0,1587,39
6368,108,52.0,5.0,92,53
6369,108,52.0,29.0,1678,129
6370,108,4.0,3.0,634,35
6371,191,52.0,5.0,97,58
6372,191,52.0,2.0,95,56
6373,108,36.0,0.0,1661,112
6374,108,23.0,5.0,21,21
6375,157,18.0,7.0,230,79
6377,125,52.0,4.0,1200,69
6378,125,52.0,4.0,1207,76
6379,125,52.0,4.0,1214,83
6380,125,52.0,4.0,1221,90
6381,125,52.0,4.0,1228,97
6382,125,52.0,4.0,1235,104
6383,125,52.0,4.0,1242,111
6384,125,52.0,4.0,1249,118
6385,125,52.0,4.0,1256,125
6386,125,52.0,4.0,1263,132
6387,125,52.0,4.0,1270,139
6388,125,52.0,4.0,1277,146
6389,125,52.0,4.0,1284,153
6390,107,66.0,0.0,482,6
6391,107,66.0,0.0,485,9
6392,107,52.0,7.0,400,59
6393,107,6.0,0.0,677,4
6394,176,52.0,0.0,1120,80
6395,107,2.0,0.0,681,8
6396,107,2.0,0.0,766,41
6397,107,37.0,15.0,1163,22
6398,106,52.0,30.0,562,68
6399,106,5.0,1.0,648,-268
6400,106,16.0,0.0,1605,54
6401,106,5.0,0.0,1661,110
6402,203,51.0,32.0,1118,124
6403,106,5.0,0.0,312,124
6404,106,5.0,0.0,530,126
6405,244,6.0,4.0,270,110
6406,106,52.0,0.0,41,0
6407,189,52.0,0.0,102,61
6408,356,52.0,180.0,756,433
6409,177,52.0,120.0,482,159
6410,106,65.0,0.0,1592,99
6411,106,6.0,0.0,1500,7
6412,106,6.0,0.0,1501,8
6413,106,52.0,0.0,1570,19
6414,106,52.0,11.0,861,33
6415,336,9.0,11.0,329,33
6416,105,156.0,58.0,199,67
6417,149,30.0,5.0,225,71
6418,105,4.0,0.0,965,46
6419,105,4.0,0.0,159,90
6420,105,4.0,0.0,1598,46
6421,175,4.0,0.0,205,46
6422,175,4.0,0.0,240,81
6423,105,76.0,0.0,189,46
6424,105,4.0,0.0,224,81
6425,105,4.0,0.0,1658,106
6426,105,97.0,0.0,1698,146
6427,264,217.0,0.0,490,267
6428,153,4.0,0.0,378,153
6429,105,35.0,0.0,973,50
6430,105,52.0,11.0,1650,98
6431,105,5.0,0.0,1602,50
6432,105,5.0,0.0,395,50
6433,105,1.0,0.0,1098,112
6434,218,35.0,7.0,1140,81
6435,104,3.0,1.0,167,3
6436,104,34.0,0.0,70,49
6437,110,3.0,0.0,1649,96
6438,104,52.0,0.0,161,42
6440,259,52.0,0.0,420,301
6441,265,52.0,0.0,418,299
6442,171,34.0,92.0,403,185
6443,172,34.0,30.0,1551,66
6444,104,34.0,0.0,1501,164
6445,104,21.0,4.0,1539,80
6446,104,18.0,4.0,1567,108
6447,119,122.0,4.0,1595,136
6448,104,65.0,60.0,251,125
6449,104,65.0,60.0,381,156
6450,104,34.0,30.0,1403,35
6451,103,3.0,0.0,123,51
6453,103,2.0,0.0,960,96
6454,103,110.0,27.0,1465,96
6455,311,31.0,15.0,656,16
6456,161,31.0,7.0,168,168
6458,101,11.0,0.0,14,14
6459,172,31.0,15.0,830,167
6460,171,52.0,27.0,777,94
6461,131,46.0,10.0,592,64
6462,145,31.0,49.0,239,72
6463,173,52.0,7.0,308,308
6464,247,52.0,0.0,885,308
6465,101,31.0,30.0,32,32
6466,100,20.0,0.0,704,97
6467,100,20.0,0.0,719,112
6468,100,0.0,7.0,266,99
6469,100,52.0,3.0,105,10
6471,100,0.0,20.0,93,93
6473,100,52.0,0.0,1650,93
6474,100,30.0,0.0,1675,118
6475,100,30.0,0.0,1682,125
6476,100,30.0,0.0,1668,111
6477,100,30.0,0.0,1675,118
6478,100,30.0,0.0,1682,125
6479,100,30.0,0.0,1675,118
6480,100,30.0,0.0,1682,125
6482,100,2.0,0.0,929,4
6483,100,2.0,0.0,933,8
6484,100,2.0,0.0,933,8
6485,100,15.0,29.0,1373,1
6486,120,52.0,0.0,1658,101
6487,100,52.0,8.0,1633,76
6488,100,2.0,19.0,216,121
6489,100,2.0,15.0,312,217
6490,100,13.0,18.0,1249,125
6491,99,52.0,0.0,1346,91
6492,257,52.0,151.0,300,243
6493,190,91.0,4.0,201,201
6495,98,29.0,42.0,1585,242
6496,104,52.0,30.0,263,88
6497,138,52.0,60.0,263,88
6498,138,52.0,0.0,263,88
6499,98,52.0,33.0,1615,57
6500,98,52.0,27.0,1649,91
6501,98,52.0,29.0,1677,119
6502,98,11.0,28.0,584,29
6503,98,59.0,0.0,1211,14
6504,98,0.0,0.0,934,7
6505,98,6.0,8.0,1387,7
6506,98,4.0,0.0,468,26
6507,98,52.0,0.0,1085,36
6508,98,28.0,0.0,1529,28
6509,130,63.0,16.0,1567,102
6510,98,113.0,29.0,1678,119
6511,98,1.0,0.0,149,18
6513,256,209.0,2.0,1269,194
6514,97,30.0,0.0,794,45
6515,97,52.0,30.0,668,59
6516,97,58.0,46.0,999,101
6517,97,52.0,11.0,1158,17
6518,97,52.0,21.0,1158,17
6520,218,32.0,16.0,363,213
6521,96,10.0,0.0,242,10
6522,96,11.0,0.0,974,46
6523,217,52.0,0.0,331,331
6525,94,10.0,0.0,1559,11
6526,94,53.0,0.0,377,7
6527,308,24.0,10.0,507,14
6528,304,24.0,15.0,492,9
6529,304,24.0,17.0,158,7
6530,120,24.0,27.0,906,87
6531,93,52.0,4.0,117,13
6532,214,38.0,12.0,268,114
6533,214,23.0,20.0,499,23
6534,93,9.0,0.0,1564,15
6535,93,2.0,0.0,694,7
6536,93,2.0,0.0,722,35
6537,93,52.0,57.0,1557,-6
6538,93,23.0,31.0,23,23
6539,141,23.0,31.0,252,23
6540,132,38.0,9.0,131,76
6541,93,23.0,0.0,133,133
6542,112,16.0,11.0,1480,131
6543,213,52.0,0.0,402,2
6544,213,22.0,12.0,505,23
6545,92,52.0,0.0,227,40
6546,213,12.0,4.0,489,12
6547,92,7.0,0.0,972,40
6549,92,52.0,7.0,781,26
6550,92,22.0,28.0,691,145
6551,159,37.0,60.0,144,144
6553,92,5.0,21.0,955,1
6554,92,5.0,21.0,1566,1
6555,92,5.0,21.0,455,1
6562,92,99.0,25.0,216,209
6564,91,-224.0,61.0,1315,234
6565,91,7.0,23.0,111,103
6566,91,52.0,11.0,187,39
6567,91,52.0,30.0,1618,53
6568,91,52.0,27.0,1649,84
6569,91,52.0,30.0,1677,112
6570,91,21.0,0.0,274,50
6571,91,52.0,37.0,633,53
6572,91,1.0,0.0,959,25
6573,91,1.0,0.0,959,25
6574,97,98.0,16.0,112,102
6575,91,1.0,0.0,959,25
6576,91,52.0,45.0,151,53
6577,188,1.0,0.0,777,-157
6578,91,1.0,0.0,945,11
6579,91,1.0,0.0,945,11
6580,91,21.0,45.0,22,22
6581,91,52.0,14.0,112,112
6582,90,20.0,2.0,1614,73
6583,112,56.0,12.0,38,38
6584,90,7.0,0.0,206,24
6586,291,0.0,0.0,1233,298
6587,90,0.0,0.0,966,31
6588,90,0.0,0.0,782,40
6589,90,0.0,0.0,782,40
6590,90,0.0,0.0,763,21
6591,206,52.0,7.0,1005,249
6592,90,52.0,0.0,102,45
6593,90,3.0,0.0,959,24
6594,90,3.0,0.0,959,24
6595,300,20.0,31.0,456,20
6596,90,34.0,12.0,665,94
6597,90,49.0,0.0,1067,10
6602,87,30.0,0.0,976,35
6603,87,79.0,0.0,920,56
6604,87,17.0,30.0,355,49
6605,185,140.0,25.0,1666,294
6606,86,47.0,0.0,1710,139
6607,86,7.0,0.0,946,7
6608,134,52.0,14.0,429,17
6609,381,419.0,0.0,1955,384
6610,231,216.0,74.0,1906,335
6611,316,171.0,4.0,434,202
6612,86,16.0,4.0,704,83
6613,162,116.0,4.0,161,161
6614,135,4.0,14.0,1460,6
6615,135,18.0,3.0,1285,83
6616,135,1.0,0.0,766,69
6617,135,6.0,0.0,777,80
6618,135,8.0,7.0,14,14
6619,345,4.0,30.0,611,5
6620,135,6.0,4.0,846,13
6621,135,38.0,0.0,1592,70
6622,135,10.0,29.0,530,36
6623,135,4.0,3.0,398,139
6624,134,1.0,0.0,897,6
6625,134,1.0,0.0,899,8
6626,134,34.0,14.0,65,65
6627,134,1.0,0.0,904,13
6628,134,1.0,0.0,899,8
6629,134,3.0,14.0,452,5
6630,133,2.0,2.0,34,34
6631,133,70.0,89.0,95,95
6632,204,52.0,18.0,480,256
6633,428,52.0,89.0,775,551
6634,133,33.0,0.0,1474,8
6635,133,0.0,0.0,904,12
6636,133,0.0,0.0,904,12
6637,133,0.0,0.0,904,12
6638,365,183.0,0.0,1985,519
6639,365,183.0,0.0,1985,519
6640,133,0.0,0.0,914,22
6641,202,52.0,18.0,670,256
6642,133,52.0,148.0,451,126
6643,133,4.0,0.0,900,8
6644,201,17.0,76.0,853,199
6645,133,33.0,0.0,1599,133
6646,139,110.0,12.0,536,137
6647,133,124.0,19.0,540,141
6648,162,214.0,30.0,614,215
6649,133,29.0,53.0,626,130
6650,133,33.0,16.0,530,2
6651,86,9.0,10.0,1578,7
6652,121,52.0,28.0,1291,138
6653,121,52.0,30.0,1320,167
6654,121,52.0,28.0,1351,198
6655,153,15.0,44.0,607,92
6656,85,15.0,15.0,511,15
6657,85,7.0,0.0,1593,21
6658,85,28.0,0.0,1627,55
6659,107,70.0,53.0,299,82
6660,102,12.0,3.0,1683,110
6661,131,35.0,30.0,326,166
6662,135,34.0,67.0,67,67
6664,84,52.0,0.0,206,11
6665,84,52.0,16.0,245,132
6666,84,52.0,16.0,245,132
6667,84,91.0,4.0,1614,81
6668,146,127.0,4.0,426,116
6669,84,6.0,10.0,1577,4
6671,83,44.0,4.0,270,59
6673,83,7.0,29.0,592,46
6674,116,125.0,4.0,1383,128
6675,82,4.0,0.0,286,109
6676,325,52.0,7.0,573,393
6677,290,25.0,31.0,456,10
6678,128,25.0,15.0,252,10
6679,297,25.0,16.0,555,25
6680,80,52.0,0.0,32,32
6681,80,25.0,23.0,1428,77
6682,80,72.0,0.0,538,72
6683,80,10.0,30.0,577,42
6684,80,4.0,11.0,250,28
6685,79,52.0,40.0,1159,0
6686,79,61.0,91.0,222,222
6687,79,40.0,0.0,878,6
6688,147,24.0,18.0,202,202
6689,79,10.0,11.0,657,75
6690,79,17.0,30.0,55,41
6691,79,9.0,14.0,10,10
6692,79,24.0,76.0,145,145
6693,79,24.0,9.0,273,50
6694,78,39.0,11.0,641,117
6695,78,7.0,0.0,1602,23
6696,78,7.0,0.0,1602,23
6697,98,8.0,0.0,47,61
6698,78,52.0,21.0,1582,4
6699,78,52.0,43.0,1557,-21
6700,78,0.0,0.0,966,19
6701,78,0.0,0.0,966,19
6702,78,0.0,0.0,966,19
6703,78,0.0,0.0,966,19
6704,78,39.0,30.0,1047,9
6705,78,190.0,21.0,707,152
6706,126,52.0,9.0,0,0
6707,129,52.0,0.0,1532,132
6708,78,5.0,0.0,959,12
6709,308,2.0,11.0,350,26
6710,198,52.0,3.0,40,40
6711,198,52.0,3.0,40,40
6712,124,34.0,30.0,1652,98
6713,77,6.0,0.0,993,46
6714,198,52.0,0.0,454,39
6719,145,71.0,153.0,373,98
6720,76,3.0,0.0,956,7
6721,76,3.0,0.0,956,7
6722,307,341.0,89.0,927,403
6723,76,3.0,2.0,1591,10
6724,75,6.0,18.0,1591,9
6725,285,5.0,15.0,440,5
6726,75,36.0,30.0,412,37
6727,75,36.0,30.0,412,37
6728,292,36.0,29.0,662,127
6729,285,67.0,27.0,519,68
6730,143,67.0,89.0,83,37
6731,285,36.0,27.0,503,68
6732,73,43.0,10.0,104,49
6733,73,34.0,24.0,598,10
6734,73,22.0,14.0,615,27
6735,73,24.0,23.0,192,42
6736,73,65.0,0.0,920,42
6737,73,65.0,0.0,920,42
6738,73,34.0,4.0,277,28
6740,72,2.0,3.0,987,35
6741,72,2.0,0.0,969,17
6742,141,52.0,4.0,308,185
6743,141,2.0,0.0,277,154
6744,72,2.0,0.0,1607,22
6745,134,52.0,0.0,1005,213
6746,72,33.0,4.0,458,20
6747,72,52.0,0.0,105,30
6748,177,153.0,0.0,1354,212
6749,177,213.0,0.0,1354,212
6750,72,64.0,4.0,221,83
6752,138,153.0,25.0,852,201
6753,224,121.0,0.0,1081,201
6754,71,32.0,18.0,682,12
6755,71,1.0,0.0,961,7
6756,71,1.0,0.0,961,7
6757,71,1.0,0.0,730,21
6758,71,1.0,0.0,777,68
6759,71,1.0,0.0,513,44
6760,71,17.0,4.0,1278,12
6762,192,32.0,8.0,104,104
6763,165,52.0,21.0,642,186
6764,165,182.0,26.0,1835,248
6765,132,62.0,0.0,407,183
6766,70,22.0,88.0,549,123
6767,116,52.0,4.0,180,53
6768,69,5.0,0.0,974,19
6769,80,118.0,23.0,1746,158
6770,69,30.0,4.0,646,101
6771,190,52.0,0.0,832,122
6772,190,52.0,0.0,811,101
6773,190,52.0,0.0,829,119
6774,190,52.0,0.0,790,80
6776,138,181.0,18.0,1270,192
6777,69,30.0,0.0,1537,7
6778,230,52.0,16.0,139,243
6779,68,52.0,0.0,273,82
6780,68,13.0,2.0,585,39
6781,189,13.0,4.0,230,51
6782,68,89.0,43.0,1354,198
6783,93,52.0,0.0,60,46
6784,112,117.0,29.0,1524,118
6785,66,11.0,0.0,1649,58
6786,66,11.0,15.0,700,59
6787,66,25.0,18.0,98,98
6788,66,50.0,67.0,222,49
6789,126,115.0,0.0,1641,482
6792,65,52.0,0.0,1032,73
6793,65,9.0,365.0,974,15
6794,65,10.0,0.0,1609,17
6795,65,22.0,0.0,1240,64
6796,99,108.0,4.0,381,69
6797,71,2.0,30.0,1619,27
6798,85,7.0,1.0,55,58
6799,65,22.0,4.0,564,48
6800,115,57.0,11.0,774,132
6801,64,37.0,46.0,592,68
6802,113,84.0,18.0,620,96
6803,64,52.0,16.0,1633,40
6804,108,52.0,30.0,327,26
6805,108,52.0,89.0,26,26
6806,64,51.0,0.0,56,56
6807,108,52.0,89.0,26,26
6808,108,52.0,89.0,916,26
6809,108,52.0,89.0,26,26
6810,108,52.0,89.0,1203,26
6811,64,26.0,4.0,178,68
6812,108,56.0,0.0,715,269
6813,64,14.0,0.0,1602,9
6814,64,9.0,2.0,619,54
6815,75,84.0,29.0,636,85
6816,322,9.0,25.0,719,362
6817,83,56.0,21.0,704,61
6818,126,25.0,4.0,398,103
6819,147,128.0,0.0,142,142
6820,184,156.0,4.0,194,194
6821,147,100.0,22.0,117,117
6822,64,56.0,29.0,1067,85
6823,133,135.0,4.0,1120,138
6824,64,37.0,29.0,636,85
6825,64,37.0,0.0,61,61
6826,197,231.0,0.0,203,203
6827,64,9.0,3.0,1598,5
6828,132,52.0,15.0,130,130
6829,63,15.0,0.0,1669,75
6830,188,205.0,0.0,1796,202
6831,63,24.0,60.0,1316,207
6832,63,13.0,0.0,1609,15
6833,63,52.0,0.0,485,22
6834,133,52.0,0.0,256,55
6835,229,113.0,0.0,351,351
6836,90,113.0,365.0,-282,-282
6837,63,113.0,0.0,83,83
6838,63,52.0,0.0,83,83
6839,229,113.0,0.0,232,232
6840,63,113.0,0.0,987,83
6841,229,-315.0,0.0,253,253
6842,174,70.0,1.0,379,175
6843,63,7.0,2.0,1409,20
6844,95,114.0,14.0,145,145
6845,293,148.0,4.0,580,151
6846,293,253.0,11.0,257,256
6847,146,52.0,4.0,144,144
6848,89,6.0,10.0,88,88
6849,88,69.0,11.0,818,95
6850,62,14.0,4.0,66,66
